Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
330	white	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bujakɤ	nan	- - - b u j a - - - - k ɤ - -	"('white', 'alor1247-baran', ""'bur:a"")"	datasets/keraf/Mingar.tsv	153. Putih 
331	red	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	merau	nan	m e r au - - -	('red', 'lama1277-baipi', 'meʔa')	datasets/keraf/Mingar.tsv	154. Merah 
332	green	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	pələm	nan	p ə l ə m	('green', 'lama1277-minga', 'pələm')	datasets/keraf/Mingar.tsv	156. Hijau 
334	yellow	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kumas	nan	k - - u m - - a s	('yellow', 'lama1277-baipi', 'kuniŋ')	datasets/keraf/Mingar.tsv	155. Kuning 
341	scared	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kərui	nan	k ə r ui - - -	('scared', 'lama1277-belan', 'kərui')	datasets/keraf/Mingar.tsv	25. Takut
343	to see	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	bəlele	nan	b ə l - - e l e	('to see', 'alor1249-sar-a', 'bil')	datasets/keraf/Mingar.tsv	48. Melihat
344	to hear	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	dəŋə	nan	d - - ə ŋ ə -	('to hear', 'lama1277-bama', 'weŋe')	datasets/keraf/Mingar.tsv	46. Dengar
345	to smell	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	sodam	nan	- - s o d a m	('to smell', 'lama1277-belan', 'hodam')	datasets/keraf/Mingar.tsv	32. Membaui
346	to think	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	petə	nan	p e t ə -	('to think', 'lama1277-adona', 'ˈpetɜ')	datasets/keraf/Mingar.tsv	24. Pikir
347	to know	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	tina	nan	t - - i n a	('to know', 'amar1273-kotos', 'na-hini')	datasets/keraf/Mingar.tsv	23. Tahu
348	to say	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	gasi	nan	g a s i -	('to say', 'lama1277-baipi', 'mari')	datasets/keraf/Mingar.tsv	64. Bilang
