# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT_ID	DOCULECT	FAMILY	REGION	VALUE	ALIGNMENT	COGNATE_SET	SOURCE	SEGMENTS
12514	382.0	to dance	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	sarsumba		nan		s a rs u m b a
12515	382.0	to dance	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	dari		nan		d a r i
12516	382.0	to dance	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	sokil		nan		s o k i l
12517	382.0	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	javani		nan		j a v a n i
12518	382.0	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sara sumba		nan		s a r a _ s u m b a
12519	382.0	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sigi ligi		nan		s i g i _ l i g i
12520	382.0	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sokil		nan		s o k i l
12521	382.0	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	taxor		nan		t a x o r
12522	382.0	to dance	dein1238	Deing	Timor-Alor-Pantar	Pantar	seipis		nan		s e i p i s
12523	382.0	to dance	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	sa'ra sum,ba		e		s a ˈr a _ s u m
12524	382.0	to dance	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	roŋgeŋ		nan		r o ŋ g e ŋ
12525	382.0	to dance	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	soqai		nan		s o q a i
12526	382.0	to dance	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	sauke		e		s a u k e
12527	382.0	to dance	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	daala		nan		d aa l a
12528	382.0	to dance	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	soi		nan		s o i
12529	382.0	to dance	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	soxai, taxar		e		s o x a i
12530	382.0	to dance	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	ih		nan		i h
12531	382.0	to dance	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'sila; 'dɑnsa		nan		ˈs i l a
12532	382.0	to dance	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	dɑnsa		nan		d ɑ ns a
12533	382.0	to dance	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	sakalel		nan		s a k a l e l
16321	382.0	to dance	kula1280	Kula	Timor-Alor-Pantar	Alor	dansa		nan		d a ns a
16922	382.0	to dance	wers1238	Wersing	Timor-Alor-Pantar	Timor	sakalel		nan		s a k a l e l
17513	382.0	to dance	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	hɛˈdu	nan	nan	nan	h ɛ ˈd u
18084	382.0	to dance	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	biru		nan		b i r u
18670	382.0	to dance	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	sara sumba		nan		s a r a _ s u m b a
19210	382.0	to dance	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tahaijok		7		t a h a i j o k
19680	382.0	to dance	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	bidu		nan		b i d u
20112	382.0	to dance	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'tam:ɔ	nan	nan	nan	ˈt a mː ɔ
20422	382.0	to dance	kema1243	Kemak	Austronesian	Timor	'dɑnsa		nan		ˈd ɑ ns a
20423	382.0	to dance	kema1243	Kemak	Austronesian	Timor	'rɑnsa		nan		ˈr ɑ ns a
20868	382.0	to dance	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'dansa		nan		ˈd a ns a
21463	382.0	to dance	sawi1256	Sawila	Timor-Alor-Pantar	Alor	sakalel		nan		s a k a l e l
22049	382.0	to dance	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	bidu		nan		b i d u
22700	382.0	to dance	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈsoka		nan		ˈs o k a
23180	382.0	to dance	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	tohaijok		nan		t o h a i j o k
23482	382.0	to dance	mamb1306	Mambai	Austronesian	Timor	'hudi		nan		ˈh u d i
23750	382.0	to dance	laka1255	Lakalei 	Austronesian	Timor	'dansa		nan		ˈd a ns a
24246	382.0	to dance	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈsoka		nan		ˈs o k a
25274	382.0	to dance	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	lu:q		nan		l uː q
25275	382.0	to dance	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	tɔ.'hä.jɔq		nan		t ɔ ˈh ä j ɔ q
25276	382.0	to dance	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	luuk		nan		l uu k
25277	382.0	to dance	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	tohayok		nan		t o h a y o k
26085	382.0	to dance	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	sila, soe		[8m]		s i l a
26668	382.0	to dance	keda1252	Kedang	Austronesian	Lembata	he'duŋ		o		h e ˈd u ŋ
27094	382.0	to dance	tetu1246	Tetun Dili 	Austronesian	Timor	'dɑnsa		nan		ˈd ɑ ns a
27364	382.0	to dance	idat1237	Idate	Austronesian	Timor	'dɑnsa		nan		ˈd ɑ ns a
27789	382.0	to dance	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈniːɡɜ		n		ˈn iː ɡ ɜ
28374	382.0	to dance	maka1316	Makasae	Timor-Alor-Pantar	Timor	dasa		nan		d a s a
#
548	558.0	to defend	keda1252	Kedang	Austronesian	Lembata	li'kɔʔ		nan		l i ˈk ɔ ʔ
1155	558.0	to defend	kelo1247	Klon	Timor-Alor-Pantar	Alor	gandi ginta mui		nan		g a n d i _ g i n t a _ m u i
1810	558.0	to defend	cent2245-hewa	Hewa	Austronesian	Flores	'laga		nan		ˈl a g a
2671	558.0	to defend	adan1251	Adang	Timor-Alor-Pantar	Alor	eita		nan		e i t a
3258	558.0	to defend	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈhipaʔ		nan		ˈh i p a ʔ
15656	558.0	to defend	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'qai pi'no		nan		ˈq a i _ p i ˈn o
15657	558.0	to defend	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	'tamulax		nan		ˈt a m u l a x
16494	558.0	to defend	kula1280	Kula	Timor-Alor-Pantar	Alor	letela ledaja		nan		l e t e l a _ l e d a j a
17096	558.0	to defend	wers1238	Wersing	Timor-Alor-Pantar	Timor	netədɔr		nan		n e t ə d ɔ r
18259	558.0	to defend	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	gita mal, gita ese		nan		g i t a _ m a l
18845	558.0	to defend	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	ta:ŋ pina		nan		t aː ŋ _ p i n a
19855	558.0	to defend	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	nɔsi, kaɛr		nan		n ɔ s i
21051	558.0	to defend	fata1247	Fataluku	Timor-Alor-Pantar	Timor	hici'pe:		nan		h i c i ˈp eː
21636	558.0	to defend	sawi1256	Sawila	Timor-Alor-Pantar	Alor	liwiaka		nan		l i w i a k a
22224	558.0	to defend	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	nɔsi, kaɛr		nan		n ɔ s i
22875	558.0	to defend	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	məˈtiŋa liˈti		nan		m ə ˈt i ŋ a _ l i ˈt i
24421	558.0	to defend	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	məˈtiŋa liˈti		nan		m ə ˈt i ŋ a _ l i ˈt i
25640	558.0	to defend	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	he̞j 'sä.hä		nan		h e̞ j _ ˈs ä h ä
25641	558.0	to defend	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	hei saha		nan		h e i _ s a h a
26261	558.0	to defend	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	gita mal, gita ese		nan		g i t a _ m a l
26843	558.0	to defend	keda1252	Kedang	Austronesian	Lembata	li'kɔʔ		nan		l i ˈk ɔ ʔ
27964	558.0	to defend	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈnɜtĩ		nan		ˈn ɜ t ĩ
28549	558.0	to defend	maka1316	Makasae	Timor-Alor-Pantar	Timor	isi'da:		nan		i s i ˈd aː
#
367	376.0	to die	keda1252	Kedang	Austronesian	Lembata	'mate		n		ˈm a t e
962	376.0	to die	kelo1247	Klon	Timor-Alor-Pantar	Alor	əber		nan		ə b e r
1616	376.0	to die	cent2245-hewa	Hewa	Austronesian	Flores	mate		nan		m a t e
2057	376.0	to die	tuku1254	Tokodede	Austronesian	Timor	'mate		nan		ˈm a t e
2491	376.0	to die	adan1251	Adang	Timor-Alor-Pantar	Alor	min		1		m i n
3077	376.0	to die	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈmata		n		ˈm a t a
3466	376.0	to die	sika1262	Sika	Austronesian	Flores	mat̪en		n		m a t̪ e n
12291	376.0	to die	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	mong		nan		m o n g
12292	376.0	to die	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	mini?		nan		m i n i ?
12293	376.0	to die	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	mong		1		m o n g
12294	376.0	to die	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	min		1		m i n
12295	376.0	to die	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	míni		1		m í n i
12296	376.0	to die	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	imon		1		i m o n
12297	376.0	to die	kama1365	Kamang-Atoitaa	Timor-Alor-Pantar	Alor	tɑbɔrɔ		nan		t ɑ b ɔ r ɔ
12298	376.0	to die	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	əbɛr		nan		ə b ɛ r
12299	376.0	to die	kira1248	Kiraman	Timor-Alor-Pantar	Alor	min		1		m i n
12300	376.0	to die	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	min		1		m i n
12301	376.0	to die	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	ayɛmu		nan		a y ɛ m u
12302	376.0	to die	rett1240	Reta	Timor-Alor-Pantar	Alor	amina		nan		a m i n a
12303	376.0	to die	sawi1256	Sawila	Timor-Alor-Pantar	Alor	garammu		nan		g a r a mm u
12304	376.0	to die	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	min		nan		m i n
12305	376.0	to die	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	min		nan		m i n
12306	376.0	to die	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	mina		nan		m i n a
12307	376.0	to die	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	miná		nan		m i n á
12308	376.0	to die	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	mina		nan		m i n a
12309	376.0	to die	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	mina		nan		m i n a
12310	376.0	to die	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	mina		nan		m i n a
12311	376.0	to die	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	imina		nan		i m i n a
12312	376.0	to die	dein1238	Deing	Timor-Alor-Pantar	Pantar	ming		nan		m i n g
12313	376.0	to die	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	nimi'no		1		n i m i ˈn o
12314	376.0	to die	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	nimi'no		nan		n i m i ˈn o
12315	376.0	to die	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	hinna		1		h i nn a
12316	376.0	to die	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	minna		nan		m i nn a
12317	376.0	to die	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	min		1		m i n
12318	376.0	to die	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	sah; uil		nan		s a h
12319	376.0	to die	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	ʔɛ'sɛʔ		nan		ʔ ɛ ˈs ɛ ʔ
12320	376.0	to die	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	gapang		nan		g a p a n g
12321	376.0	to die	p-alor1249	proto-AP	Timor-Alor-Pantar		*min(a)		nan		m i n
12322	376.0	to die	p-east2519	proto-TIM	Timor-Alor-Pantar		*-umV		nan		u m V
12323	376.0	to die	p-timo1261	proto-TAP	Timor-Alor-Pantar		*mV(n)		nan		m V
16315	376.0	to die	kula1280	Kula	Timor-Alor-Pantar	Alor	ajamu		nan		a j a m u
16916	376.0	to die	wers1238	Wersing	Timor-Alor-Pantar	Timor	gapaŋ		nan		g a p a ŋ
17507	376.0	to die	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	maˈtei	nan	nan	nan	m a ˈt e i
18078	376.0	to die	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	ɛsɛɁ		nan		ɛ s ɛ ʔ
18664	376.0	to die	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	a'mina		nan		a ˈm i n a
19202	376.0	to die	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	mong		1		m o n g
19674	376.0	to die	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	matɛ		nan		m a t ɛ
20105	376.0	to die	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'matɛ	nan	nan	nan	ˈm a t ɛ
20415	376.0	to die	kema1243	Kemak	Austronesian	Timor	'mate		nan		ˈm a t e
20862	376.0	to die	fata1247	Fataluku	Timor-Alor-Pantar	Timor	umu		nan		u m u
21457	376.0	to die	sawi1256	Sawila	Timor-Alor-Pantar	Alor	aramu		nan		a r a m u
22043	376.0	to die	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	matɛ		nan		m a t ɛ
22693	376.0	to die	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	matek		nan		m a t e k
23175	376.0	to die	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	mong		nan		m o n g
23475	376.0	to die	mamb1306	Mambai	Austronesian	Timor	'maɛt		nan		ˈm a ɛ t
23476	376.0	to die	mamb1306	Mambai	Austronesian	Timor	mat		nan		m a t
23744	376.0	to die	laka1255	Lakalei 	Austronesian	Timor	'matɛ		nan		ˈm a t ɛ
24239	376.0	to die	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	matek		nan		m a t e k
25262	376.0	to die	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	mɔŋ		nan		m ɔ ŋ
25263	376.0	to die	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	mong		nan		m o n g
26079	376.0	to die	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	ɛsɛɁ		m		ɛ s ɛ ʔ
26662	376.0	to die	keda1252	Kedang	Austronesian	Lembata	'mate		n		ˈm a t e
27088	376.0	to die	tetu1246	Tetun Dili 	Austronesian	Timor	'mɑtɛ		nan		ˈm ɑ t ɛ
27358	376.0	to die	idat1237	Idate	Austronesian	Timor	'mɑte		nan		ˈm ɑ t e
27783	376.0	to die	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈmataː		n		ˈm a t aː
28368	376.0	to die	maka1316	Makasae	Timor-Alor-Pantar	Timor	umu		nan		u m u
28756	376.0	to die	abui1241-petle	Abui-Petleng	Timor-Alor-Pantar	Alor	moŋ		nan		m o ŋ
28757	376.0	to die	abui1241-petle-o	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	Alor	mong		nan		m o n g
#
404	414.0	to dig	keda1252	Kedang	Austronesian	Lembata	'kaɛl		3		ˈk a ɛ l
1002	414.0	to dig	kelo1247	Klon	Timor-Alor-Pantar	Alor	wərin		nan		w ə r i n
1657	414.0	to dig	cent2245-hewa	Hewa	Austronesian	Flores	ɡali		nan		ɡ a l i
1658	414.0	to dig	cent2245-hewa	Hewa	Austronesian	Flores	ʔali		nan		ʔ a l i
2083	414.0	to dig	tuku1254	Tokodede	Austronesian	Timor	'kɛkɛ		nan		ˈk ɛ k ɛ
2527	414.0	to dig	adan1251	Adang	Timor-Alor-Pantar	Alor	aruŋ;		3		a r u ŋ
3114	414.0	to dig	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈɡuʔi		3		ˈɡ u ʔ i
3490	414.0	to dig	sika1262	Sika	Austronesian	Flores	ʔali		3		ʔ a l i
13358	414.0	to dig	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	we-teu		nan		w e t e u
13359	414.0	to dig	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	aluŋ		nan		a l u ŋ
13360	414.0	to dig	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	teu		2		t e u
13361	414.0	to dig	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	haruŋ		3		h a r u ŋ
13362	414.0	to dig	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	wóloŋ		3		w ó l o ŋ
13363	414.0	to dig	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	jumɑ		4		j u m ɑ
13364	414.0	to dig	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	ʊrɪn		nan		ʊ r ɪ n
13365	414.0	to dig	kira1248	Kiraman	Timor-Alor-Pantar	Alor	tɛr		2		t ɛ r
13366	414.0	to dig	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	téri		2		t é r i
13367	414.0	to dig	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	gote		nan		g o t e
13368	414.0	to dig	rett1240	Reta	Timor-Alor-Pantar	Alor	álu		nan		á l u
13369	414.0	to dig	sawi1256	Sawila	Timor-Alor-Pantar	Alor	tii		nan		t ii
13370	414.0	to dig	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	han		nan		h a n
13371	414.0	to dig	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	han		nan		h a n
13372	414.0	to dig	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	anaŋ		nan		a n a ŋ
13373	414.0	to dig	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	ana		nan		a n a
13374	414.0	to dig	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	anang		nan		a n a n g
13375	414.0	to dig	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	hanaŋ		nan		h a n a ŋ
13376	414.0	to dig	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	ána		nan		á n a
13377	414.0	to dig	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	ana		nan		a n a
13378	414.0	to dig	dein1238	Deing	Timor-Alor-Pantar	Pantar	han		nan		h a n
13379	414.0	to dig	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	a'no		1		a ˈn o
13380	414.0	to dig	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	a'no		nan		a ˈn o
13381	414.0	to dig	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	hannang		1		h a nn a n g
13382	414.0	to dig	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	janna		nan		j a nn a
13383	414.0	to dig	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	xan		1		x a n
13384	414.0	to dig	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'sah; 'ʔuil		nan		ˈs a h
13385	414.0	to dig	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	ʔuil		nan		ʔ u i l
13386	414.0	to dig	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	tei		nan		t e i
16351	414.0	to dig	kula1280	Kula	Timor-Alor-Pantar	Alor	gɔte		nan		g ɔ t e
16952	414.0	to dig	wers1238	Wersing	Timor-Alor-Pantar	Timor	tei		nan		t e i
17544	414.0	to dig	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ɡal; ˈɡurit	nan	nan	nan	ɡ a l
18115	414.0	to dig	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	gebu		nan		g e b u
18701	414.0	to dig	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	'anaŋ		nan		ˈa n a ŋ
19245	414.0	to dig	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	teu		2		t e u
19711	414.0	to dig	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	keɁe		nan		k e ʔ e
20134	414.0	to dig	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'gali	nan	nan	nan	ˈg a l i
20445	414.0	to dig	kema1243	Kemak	Austronesian	Timor	'roi		nan		ˈr o i
20903	414.0	to dig	fata1247	Fataluku	Timor-Alor-Pantar	Timor	laki		nan		l a k i
21493	414.0	to dig	sawi1256	Sawila	Timor-Alor-Pantar	Alor	ti		nan		t i
22080	414.0	to dig	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	keɁe		nan		k e ʔ e
22735	414.0	to dig	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ɡaˈli		nan		ɡ a ˈl i
23205	414.0	to dig	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	we-teu		nan		w e t e u
23500	414.0	to dig	mamb1306	Mambai	Austronesian	Timor	'kɛ:		nan		ˈk ɛː
23771	414.0	to dig	laka1255	Lakalei 	Austronesian	Timor	kɛ:r		nan		k ɛː r
24281	414.0	to dig	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ɡaˈli		nan		ɡ a ˈl i
25342	414.0	to dig	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	he̞.'te̞i		nan		h e̞ ˈt e̞ i
25343	414.0	to dig	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	te̞i.'je̞		nan		t e̞ i ˈj e̞
25344	414.0	to dig	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	hetei		nan		h e t e i
25345	414.0	to dig	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	teiye		nan		t e i y e
26116	414.0	to dig	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	sa:		3		s aː
26699	414.0	to dig	keda1252	Kedang	Austronesian	Lembata	'kaɛl		3		ˈk a ɛ l
27114	414.0	to dig	tetu1246	Tetun Dili 	Austronesian	Timor	'kei		nan		ˈk e i
27383	414.0	to dig	idat1237	Idate	Austronesian	Timor	ke'ʔe		nan		k e ˈʔ e
27820	414.0	to dig	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈbaʔe		m		ˈb a ʔ e
28405	414.0	to dig	maka1316	Makasae	Timor-Alor-Pantar	Timor	toɁi		nan		t o ʔ i
#
394	403.0	to divide	keda1252	Kedang	Austronesian	Lembata	bɔʔ		m		b ɔ ʔ
992	403.0	to divide	kelo1247	Klon	Timor-Alor-Pantar	Alor	gowai		nan		g o w a i
1647	403.0	to divide	cent2245-hewa	Hewa	Austronesian	Flores	bige		nan		b i g e
2518	403.0	to divide	adan1251	Adang	Timor-Alor-Pantar	Alor	dala:m		5		d a l aː m
3104	403.0	to divide	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈwekɑŋ		n		ˈw e k ɑ ŋ
13108	403.0	to divide	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	hawal		nan		h a w a l
13109	403.0	to divide	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	ʔabaʔaŋ		nan		ʔ a b a ʔ a ŋ
13110	403.0	to divide	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	yeng		7		y e n g
13111	403.0	to divide	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	abaʔaŋ		5		a b a ʔ a ŋ
13112	403.0	to divide	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	delám		5		d e l á m
13113	403.0	to divide	kira1248	Kiraman	Timor-Alor-Pantar	Alor	gawal		6		g a w a l
13114	403.0	to divide	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	gawali		6		g a w a l i
13115	403.0	to divide	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	jusa		nan		j u s a
13116	403.0	to divide	rett1240	Reta	Timor-Alor-Pantar	Alor	paw		nan		p a w
13117	403.0	to divide	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	pahal		nan		p a h a l
13118	403.0	to divide	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	pahay		nan		p a h a y
13119	403.0	to divide	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	pol		nan		p o l
13120	403.0	to divide	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	pagul		nan		p a g u l
13121	403.0	to divide	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	bage		nan		b a g e
13122	403.0	to divide	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	pol		nan		p o l
13123	403.0	to divide	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	hurak		nan		h u r a k
13124	403.0	to divide	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	págul		nan		p á g u l
13125	403.0	to divide	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	pagul		nan		p a g u l
13126	403.0	to divide	dein1238	Deing	Timor-Alor-Pantar	Pantar	paxei		nan		p a x e i
13127	403.0	to divide	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	pa'gui		nan		p a ˈg u i
13128	403.0	to divide	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	daai		3		d aa i
13129	403.0	to divide	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	peci		nan		p e c i
13130	403.0	to divide	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	pa'xai		1		p a ˈx a i
13131	403.0	to divide	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	bakár		nan		b a k á r
16342	403.0	to divide	kula1280	Kula	Timor-Alor-Pantar	Alor	jusa		nan		j u s a
16943	403.0	to divide	wers1238	Wersing	Timor-Alor-Pantar	Timor	bəkar		nan		b ə k a r
17534	403.0	to divide	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	veˈkan	nan	nan	nan	v e ˈk a n
18105	403.0	to divide	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	gɛnɛɁ		nan		g ɛ n ɛ ʔ
