ID,Lect_ID,Concept_ID,Form,Segments,Comment,Source
286,kabo1247,to_run,teʔeŋ,t e ʔ e ŋ,,datasets_Kabola_Monbang_tsv
287,kabo1247,to_swim,holoŋ,h o l o ŋ,,datasets_Kabola_Monbang_tsv
288,kabo1247,to_fly,lili,l i l i,,datasets_Kabola_Monbang_tsv
289,kabo1247,to_fall_from_above,muju,m u j u,,datasets_Kabola_Monbang_tsv
290,kabo1247,to_fall_over,kolo,k o l o,e.g. pohon yang dipotong.,datasets_Kabola_Monbang_tsv
291,kabo1247,to_drop,a'mujuʔ,a m u j u ʔ,,datasets_Kabola_Monbang_tsv
292,kabo1247,to_drink,ʤina,dʒ i n a,"(probably literally, ‘water drink’)",datasets_Kabola_Monbang_tsv
293,kabo1247,to_eat,na''kori,n a k o r i,,datasets_Kabola_Monbang_tsv
294,kabo1247,to_eat,naʔadi,n a ʔ a d i,,datasets_Kabola_Monbang_tsv
295,kabo1247,to_cook,nadowo,n a d o w o,,datasets_Kabola_Monbang_tsv
296,kabo1247,to_wash,(na)lam,l a m,,datasets_Kabola_Monbang_tsv
297,kabo1247,to_wash,(na)lam,l a m,,datasets_Kabola_Monbang_tsv
298,kabo1247,to_sew,nasa'roto,n a s a r o t o,,datasets_Kabola_Monbang_tsv
299,kabo1247,alive,woʧoŋ,w o tʃ o ŋ,,datasets_Kabola_Monbang_tsv
300,kabo1247,to_breathe,noʔoiɲ,n o ʔ o i ɲ,,datasets_Kabola_Monbang_tsv
301,kabo1247,to_die,mini,m i n i,,datasets_Kabola_Monbang_tsv
302,kabo1247,to_give,merʔene,m e r ʔ e n e,,datasets_Kabola_Monbang_tsv
303,kabo1247,to_wipe,lu'huʔ,l u h u ʔ,,datasets_Kabola_Monbang_tsv
304,kabo1247,to_come,maʔ,m a ʔ,,datasets_Kabola_Monbang_tsv
305,kabo1247,to_laugh,ja:la,j aː l a,,datasets_Kabola_Monbang_tsv
306,kabo1247,to_cry,kə'weje,k ə w e j e,,datasets_Kabola_Monbang_tsv
307,kabo1247,to_dance,majal,m a j a l,(lego-lego dance),datasets_Kabola_Monbang_tsv
308,kabo1247,to_sing,da:laʔ,d aː l a ʔ,,datasets_Kabola_Monbang_tsv
309,kabo1247,to_burn_clear_land,(dil) tub,t u b,(dil ‘garden’),datasets_Kabola_Monbang_tsv
310,kabo1247,to_burn_clear_land,(dil) tub,d i l _ t u b,(dil ‘garden’),datasets_Kabola_Monbang_tsv
311,kabo1247,to_shine,daŋ,d a ŋ,,datasets_Kabola_Monbang_tsv
312,kabo1247,to_shine,lebeŋ,l e b e ŋ,,datasets_Kabola_Monbang_tsv
313,kabo1247,to_chew,nasaŋ,n a s a ŋ,,datasets_Kabola_Monbang_tsv
314,kabo1247,to_chew,nasã,n a s ã,,datasets_Kabola_Monbang_tsv
315,kabo1247,to_yawn,haʔai woho,h a ʔ a i _ w o h o,,datasets_Kabola_Monbang_tsv
316,kabo1247,to_suck,du'tuʔ,d u t u ʔ,,datasets_Kabola_Monbang_tsv
317,kabo1247,to_blow,hupu,h u p u,,datasets_Kabola_Monbang_tsv
318,kabo1247,to_spit,paraŋ puju,p a r a ŋ _ p u j u,,datasets_Kabola_Monbang_tsv
319,kabo1247,to_vomit,uju,u j u,,datasets_Kabola_Monbang_tsv
320,kabo1247,to_rub,lu'huʔ,l u h u ʔ,(also ‘wipe’),datasets_Kabola_Monbang_tsv
321,kabo1247,to_scratch,tu:,t uː,,datasets_Kabola_Monbang_tsv
322,kabo1247,to_scratch,tuwu,t u w u,,datasets_Kabola_Monbang_tsv
323,kabo1247,itchy,a'leme,a l e m e,,datasets_Kabola_Monbang_tsv
324,kabo1247,to_swell,wala,w a l a,,datasets_Kabola_Monbang_tsv
325,kabo1247,to_hit,bi'siʔ,b i s i ʔ,,datasets_Kabola_Monbang_tsv
326,kabo1247,to_bite,ʔeheʔ,ʔ e h e ʔ,,datasets_Kabola_Monbang_tsv
327,kabo1247,to_cut,taʔai,t a ʔ a i,,datasets_Kabola_Monbang_tsv
328,kabo1247,to_cut_down,aboʔoi,a b o ʔ o i,,datasets_Kabola_Monbang_tsv
329,kabo1247,to_split,kapiŋ,k a p i ŋ,,datasets_Kabola_Monbang_tsv
330,kabo1247,to_divide,abaʔaŋ,a b a ʔ a ŋ,,datasets_Kabola_Monbang_tsv
331,kabo1247,to_divide,de'lam,d e l a m,,datasets_Kabola_Monbang_tsv
332,kabo1247,to_stab,te'ʔe,t e ʔ e,,datasets_Kabola_Monbang_tsv
333,kabo1247,to_fight,damuliŋ,d a m u l i ŋ,,datasets_Kabola_Monbang_tsv
334,kabo1247,to_guard,hubuʔuŋ,h u b u ʔ u ŋ,,datasets_Kabola_Monbang_tsv
335,kabo1247,to_throw,ʔor,ʔ o r,"(cf., ʔol ‘tail’)",datasets_Kabola_Monbang_tsv
336,kabo1247,to_hunt,dilap,d i l a p,,datasets_Kabola_Monbang_tsv
337,kabo1247,to_kill,a'mini,a m i n i,,datasets_Kabola_Monbang_tsv
338,kabo1247,to_chase_away_to_run_after,arlili,a r l i l i,,datasets_Kabola_Monbang_tsv
339,kabo1247,to_search_for_to_hunt_for,jaŋ lap,j a ŋ _ l a p,,datasets_Kabola_Monbang_tsv
340,kabo1247,to_dig,woloŋ,w o l o ŋ,,datasets_Kabola_Monbang_tsv
341,kabo1247,to_bury,a'pot,a p o t,,datasets_Kabola_Monbang_tsv
342,kabo1247,to_flow,tawoilʤ,t a w o i l dʒ,,datasets_Kabola_Monbang_tsv
343,kabo1247,to_float,na'teleʔ 'mara,n a t e l e ʔ _ m a r a,,datasets_Kabola_Monbang_tsv
344,kabo1247,to_hold,oʔopuiɲ,o ʔ o p u i ɲ,,datasets_Kabola_Monbang_tsv
345,kabo1247,to_tie,apoʧo,a p o tʃ o,,datasets_Kabola_Monbang_tsv
346,kabo1247,to_play,soʔor,s o ʔ o r,,datasets_Kabola_Monbang_tsv
347,kabo1247,to_pull,apiʔiŋ,a p i ʔ i ŋ,,datasets_Kabola_Monbang_tsv
348,kabo1247,to_push,odoʔo,o d o ʔ o,,datasets_Kabola_Monbang_tsv
349,kabo1247,to_turn,ariŋ miʔi,a r i ŋ _ m i ʔ i,,datasets_Kabola_Monbang_tsv
350,kabo1247,to_dream,poj,p o j,,datasets_Kabola_Monbang_tsv
351,kabo1247,to_crouch,doiɲdoiɲ (mi'hi),d o i ɲ d o i ɲ _ m i h i,,datasets_Kabola_Monbang_tsv
352,kabo1247,to_crouch,doiɲdoiɲ (mi'hi),d o i ɲ d o i ɲ,,datasets_Kabola_Monbang_tsv
353,kabo1247,to_crouch,liʔiw,l i ʔ i w,,datasets_Kabola_Monbang_tsv
354,kabo1247,to_choose,teraʔai,t e r a ʔ a i,,datasets_Kabola_Monbang_tsv
355,kabo1247,to_grow,ka'bowo,k a b o w o,,datasets_Kabola_Monbang_tsv
356,kabo1247,to_squeeze,apapaʔ,a p a p a ʔ,,datasets_Kabola_Monbang_tsv
357,kabo1247,to_buy,we:l,w eː l,,datasets_Kabola_Monbang_tsv
360,kabo1247,to_open,(na) doliŋ,d o l i ŋ,,datasets_Kabola_Monbang_tsv
361,kabo1247,to_open,(na) doliŋ,n a _ d o l i ŋ,,datasets_Kabola_Monbang_tsv
358,kabo1247,to_sell,wail,w a i l,,datasets_Kabola_Monbang_tsv
359,kabo1247,to_steal,nataʔaw,n a t a ʔ a w,,datasets_Kabola_Monbang_tsv
362,kabo1247,to_close,whu'tele,w h u t e l e,,datasets_Kabola_Monbang_tsv
363,kabo1247,to_climb,(na) lolo,l o l o,,datasets_Kabola_Monbang_tsv
364,kabo1247,to_climb,(na) lolo,n a _ l o l o,,datasets_Kabola_Monbang_tsv
365,kabo1247,to_hide,tə'wuni,t ə w u n i,,datasets_Kabola_Monbang_tsv
366,kabo1247,to_wait,a'nana,a n a n a,,datasets_Kabola_Monbang_tsv
367,kabo1247,to_fold,napa'liʔi,n a p a l i ʔ i,NOT: lipat tikar,datasets_Kabola_Monbang_tsv
368,kabo1247,to_help,ʔokrejeŋ,ʔ o k r e j e ŋ,,datasets_Kabola_Monbang_tsv
369,kabo1247,to_bark,o'lowo,o l o w o,,datasets_Kabola_Monbang_tsv
370,kabo1247,to_shoot,masaŋ,m a s a ŋ,,datasets_Kabola_Monbang_tsv
371,kabo1247,to_pound,natapaŋ,n a t a p a ŋ,,datasets_Kabola_Monbang_tsv
372,kabo1247,to_hit_drum,ʔor,ʔ o r,(minimal pair with ‘tail’?),datasets_Kabola_Monbang_tsv
373,kabo1247,to_call_out,huʔuiɲ,h u ʔ u i ɲ,,datasets_Kabola_Monbang_tsv
374,kabo1247,to_tell_untruth,baʔa (akuli),b a ʔ a _,,datasets_Kabola_Monbang_tsv
375,kabo1247,to_tell_untruth,baʔa (akuli),b a ʔ a _,,datasets_Kabola_Monbang_tsv
376,kabo1247,to_ask_question,hutaʔaiɲ,h u t a ʔ a i ɲ,,datasets_Kabola_Monbang_tsv
377,kabo1247,to_count,ta'ʔana,t a ʔ a n a,,datasets_Kabola_Monbang_tsv
378,kabo1247,one,nu,n u,,datasets_Kabola_Monbang_tsv
379,kabo1247,two,ho:lo,h oː l o,,datasets_Kabola_Monbang_tsv
380,kabo1247,two,hoʔolo,h o ʔ o l o,,datasets_Kabola_Monbang_tsv
381,kabo1247,three,towo,t o w o,,datasets_Kabola_Monbang_tsv
382,kabo1247,four,u:t,uː t,,datasets_Kabola_Monbang_tsv
383,kabo1247,five,weheŋ,w e h e ŋ,,datasets_Kabola_Monbang_tsv
384,kabo1247,six,talaŋ,t a l a ŋ,,datasets_Kabola_Monbang_tsv
385,kabo1247,seven,wuit:o,w u i tː o,,datasets_Kabola_Monbang_tsv
386,kabo1247,eight,turlo,t u r l o,,datasets_Kabola_Monbang_tsv
387,kabo1247,nine,tiʔinu,t i ʔ i n u,,datasets_Kabola_Monbang_tsv
388,kabo1247,ten,karnu,k a r n u,,datasets_Kabola_Monbang_tsv
389,kabo1247,eleven,karnu woliŋ nu,k a r n u _ w o l i ŋ _ n u,,datasets_Kabola_Monbang_tsv
390,kabo1247,twelve,karnu woliŋ olo,k a r n u _ w o l i ŋ _ o l o,,datasets_Kabola_Monbang_tsv
391,kabo1247,thirteen,karnu woliŋ towo,k a r n u _ w o l i ŋ _ t o w o,,datasets_Kabola_Monbang_tsv
392,kabo1247,twenty,kar ʤolo,k a r _ dʒ o l o,,datasets_Kabola_Monbang_tsv
393,kabo1247,twenty_one,kar ʤolo nu,k a r _ dʒ o l o _ n u,,datasets_Kabola_Monbang_tsv
394,kabo1247,thirty,kar 'towo,k a r _ t o w o,,datasets_Kabola_Monbang_tsv
395,kabo1247,one_hundred,rat nu,r a t _ n u,,datasets_Kabola_Monbang_tsv
396,kabo1247,one_hundred_and_twenty_three,ratnu karʤolo woliŋ 'towo,r a t n u _ k a r dʒ o l o _ w o l i ŋ _ t o w o,,datasets_Kabola_Monbang_tsv
397,kabo1247,two_hundred,rat:olo,r a tː o l o,,datasets_Kabola_Monbang_tsv
398,kabo1247,thousand,ribnu,r i b n u,,datasets_Kabola_Monbang_tsv
399,kabo1247,grandchild,ʔor(o) kala,ʔ o r _ k a l a,,datasets_Kabola_Monbang_tsv
400,kabo1247,grandchild,ʔor(o) kala,ʔ o r _ k a l a,,datasets_Kabola_Monbang_tsv
401,kabo1247,oven,seʔewuj,s e ʔ e w u j,,datasets_Kabola_Monbang_tsv
402,kabo1247,flower,ti buŋ,t i _ b u ŋ,,datasets_Kabola_Monbang_tsv
403,kabo1247,vein,tə'ru,t ə r u,,datasets_Kabola_Monbang_tsv
404,kabo1247,long,lou,l o u,,datasets_Kabola_Monbang_tsv
405,kabo1247,tall,lewen,l e w e n,,datasets_Kabola_Monbang_tsv
406,kabo1247,short,toʔoŋ,t o ʔ o ŋ,,datasets_Kabola_Monbang_tsv
407,kabo1247,narrow,ke'puhu,k e p u h u,,datasets_Kabola_Monbang_tsv
408,kabo1247,to_shoo_to_chase_away_to_send_away,aloloʔ,a l o l o ʔ,,datasets_Kabola_Monbang_tsv
409,adan1251-lawah,sky,la:b,l aː b,,datasets_Adang_Lawahing_tsv
410,adan1251-lawah,sun,fɛd,f ɛ d,,datasets_Adang_Lawahing_tsv
411,adan1251-lawah,moon,hu:l,h uː l,,datasets_Adang_Lawahing_tsv
412,adan1251-lawah,star,i:b,iː b,,datasets_Adang_Lawahing_tsv
413,adan1251-lawah,night,dil ʔuʔu,d i l _ ʔ u ʔ u,,datasets_Adang_Lawahing_tsv
414,adan1251-lawah,day,dilɛlɛ,d i l ɛ l ɛ,Lit. 'all day'.,datasets_Adang_Lawahing_tsv
415,adan1251-lawah,day,wɛd saha,w ɛ d _ s a h a,midday' lit. 'hot sun',datasets_Adang_Lawahing_tsv
416,adan1251-lawah,morning,lalami,l a l a m i,,datasets_Adang_Lawahing_tsv
417,adan1251-lawah,yesterday,ʔu:mi,ʔ uː m i,,datasets_Adang_Lawahing_tsv
418,adan1251-lawah,day_before_yesterday,ʔotariŋ alumi,ʔ o t a r i ŋ _ a l u m i,,datasets_Adang_Lawahing_tsv
419,adan1251-lawah,tomorrow,dilɛlɛ,d i l ɛ l ɛ,,datasets_Adang_Lawahing_tsv
420,adan1251-lawah,day_after_tomorrow,a:lu,aː l u,,datasets_Adang_Lawahing_tsv
421,adan1251-lawah,twilight_dawn,lalami,l a l a m i,"(lit, 'early morning')",datasets_Adang_Lawahing_tsv
422,adan1251-lawah,cloud,la:b,l aː b,,datasets_Adang_Lawahing_tsv
423,adan1251-lawah,wind,ha:mi,h aː m i,,datasets_Adang_Lawahing_tsv
424,adan1251-lawah,rain,nui,n u i,,datasets_Adang_Lawahing_tsv
425,adan1251-lawah,drizzle,alam pɛpei,a l a m _ p ɛ p e i,,datasets_Adang_Lawahing_tsv
426,adan1251-lawah,rainbow,haʔaboʔo,h a ʔ a b o ʔ o,,datasets_Adang_Lawahing_tsv
427,adan1251-lawah,thunder,harib,h a r i b,bunyinya,datasets_Adang_Lawahing_tsv
428,adan1251-lawah,earthquake,tai wɛʔɛ,t a i _ w ɛ ʔ ɛ,,datasets_Adang_Lawahing_tsv
429,adan1251-lawah,fog,lowo taweʔɛŋ,l o w o _ t a w e ʔ ɛ ŋ,fog just before the rain',datasets_Adang_Lawahing_tsv
430,adan1251-lawah,river_stream,møl,m ø l,,datasets_Adang_Lawahing_tsv
431,adan1251-lawah,lake,øm,ø m,,datasets_Adang_Lawahing_tsv
432,adan1251-lawah,mountain,bini,b i n i,,datasets_Adang_Lawahing_tsv
433,adan1251-lawah,hill_ridge,tabuʔu,t a b u ʔ u,,datasets_Adang_Lawahing_tsv
434,adan1251-lawah,village,baŋ ʔɛme,b a ŋ _ ʔ ɛ m e,"(lit., 'old house')",datasets_Adang_Lawahing_tsv
435,adan1251-lawah,soil,faʔai,f a ʔ a i,,datasets_Adang_Lawahing_tsv
436,adan1251-lawah,hole,boe,b o e,,datasets_Adang_Lawahing_tsv
437,adan1251-lawah,stone,fui,f u i,,datasets_Adang_Lawahing_tsv
438,adan1251-lawah,coral_rock,ʔoʔoi fui,ʔ o ʔ o i _ f u i,batu (rock) di pantai,datasets_Adang_Lawahing_tsv
439,adan1251-lawah,water,si,s i,,datasets_Adang_Lawahing_tsv
440,adan1251-lawah,sea,taŋ,t a ŋ,,datasets_Adang_Lawahing_tsv
441,adan1251-lawah,wave,bobo,b o b o,,datasets_Adang_Lawahing_tsv
442,adan1251-lawah,foam,wara-wara,w a r a _ w a r a,,datasets_Adang_Lawahing_tsv
443,adan1251-lawah,forest,bana,b a n a,,datasets_Adang_Lawahing_tsv
444,adan1251-lawah,garden,butu,b u t u,"butu 'garden used several times', dil 'garden used only once'",datasets_Adang_Lawahing_tsv
445,adan1251-lawah,garden,dil,d i l,"butu 'garden used several times', dil 'garden used only once'",datasets_Adang_Lawahing_tsv
446,adan1251-lawah,canoe,ei,e i,,datasets_Adang_Lawahing_tsv
447,adan1251-lawah,fishing_hook,ma:ni,m aː n i,,datasets_Adang_Lawahing_tsv
448,adan1251-lawah,rope,hiwaŋ,h i w a ŋ,,datasets_Adang_Lawahing_tsv
449,adan1251-lawah,machete,sapada,s a p a d a,,datasets_Adang_Lawahing_tsv
450,adan1251-lawah,axe,baliŋ,b a l i ŋ,baliŋ 'metal shovel',datasets_Adang_Lawahing_tsv
451,adan1251-lawah,axe,baliŋboʔoboi,b a l i ŋ b o ʔ o b o i,baliŋ 'metal shovel',datasets_Adang_Lawahing_tsv
452,adan1251-lawah,spear,boko,b o k o,,datasets_Adang_Lawahing_tsv
453,adan1251-lawah,burden_stick,dopoŋ,d o p o ŋ,walking stick',datasets_Adang_Lawahing_tsv
454,adan1251-lawah,stick_pole,dopoŋ,d o p o ŋ,walking stick',datasets_Adang_Lawahing_tsv
455,adan1251-lawah,bow,pɛhɛ,p ɛ h ɛ,,datasets_Adang_Lawahing_tsv
456,adan1251-lawah,arrow,aburig,a b u r i g,fire an arrow',datasets_Adang_Lawahing_tsv
457,adan1251-lawah,arrow,ata:pa,a t aː p a,fire an arrow',datasets_Adang_Lawahing_tsv
458,adan1251-lawah,knife,duir,d u i r,(voiceless r),datasets_Adang_Lawahing_tsv
459,adan1251-lawah,comb,danaʔa,d a n a ʔ a,comb for women' (made of bamboo),datasets_Adang_Lawahing_tsv
460,adan1251-lawah,comb,ʔil,ʔ i l,comb for men (made of bamboo)'.,datasets_Adang_Lawahing_tsv
461,adan1251-lawah,mat,bahu,b a h u,,datasets_Adang_Lawahing_tsv
462,adan1251-lawah,needle,bátuŋ,b á t u ŋ,,datasets_Adang_Lawahing_tsv
463,adan1251-lawah,clothing,fɛnɛ,f ɛ n ɛ,,datasets_Adang_Lawahing_tsv
464,adan1251-lawah,fire,awai,a w a i,wai 'to flame',datasets_Adang_Lawahing_tsv
465,adan1251-lawah,fire,wai,w a i,wai 'to flame',datasets_Adang_Lawahing_tsv
466,adan1251-lawah,smoke,awai banoʔo,a w a i _ b a n o ʔ o,,datasets_Adang_Lawahing_tsv
467,adan1251-lawah,dust,malu,m a l u,,datasets_Adang_Lawahing_tsv
468,adan1251-lawah,ash,ma:lu,m aː l u,,datasets_Adang_Lawahing_tsv
469,adan1251-lawah,mud,parah,p a r a h,,datasets_Adang_Lawahing_tsv
470,adan1251-lawah,clay,faʔai fiu,f a ʔ a i _ f i u,pink clay',datasets_Adang_Lawahing_tsv
471,adan1251-lawah,clay,faʔai tɛnɛ,f a ʔ a i _ t ɛ n ɛ,red clay'.,datasets_Adang_Lawahing_tsv
472,adan1251-lawah,gravel,fui avai,f u i _ a v a i,"(lit., 'small stones')",datasets_Adang_Lawahing_tsv
473,adan1251-lawah,sand,fɛʧɛʔ,f ɛ tʃ ɛ ʔ,,datasets_Adang_Lawahing_tsv
474,adan1251-lawah,grass,bana,b a n a,,datasets_Adang_Lawahing_tsv
475,adan1251-lawah,house,baŋ,b a ŋ,,datasets_Adang_Lawahing_tsv
476,adan1251-lawah,traditional_house,hada baŋ,h a d a _ b a ŋ,,datasets_Adang_Lawahing_tsv
477,adan1251-lawah,storage_house,ɛsɛlɛ,ɛ s ɛ l ɛ,,datasets_Adang_Lawahing_tsv
478,adan1251-lawah,door,saʔar,s a ʔ a r,,datasets_Adang_Lawahing_tsv
479,adan1251-lawah,thatched_roof,dɛʔɛ,d ɛ ʔ ɛ,,datasets_Adang_Lawahing_tsv
480,adan1251-lawah,thatch_for_roofing,min men,m i n _ m e n,,datasets_Adang_Lawahing_tsv
481,adan1251-lawah,thatch_for_roofing,uva,u v a,to roof',datasets_Adang_Lawahing_tsv
482,adan1251-lawah,tree,ti,t i,,datasets_Adang_Lawahing_tsv
483,adan1251-lawah,wood,ti:,t iː,,datasets_Adang_Lawahing_tsv
484,adan1251-lawah,bark_of_tree,ti ʔui,t i _ ʔ u i,,datasets_Adang_Lawahing_tsv
485,adan1251-lawah,leaf,ti bɛhɛ,t i _ b ɛ h ɛ,,datasets_Adang_Lawahing_tsv
486,adan1251-lawah,branch,ataŋ,a t a ŋ,cabang pohon,datasets_Adang_Lawahing_tsv
487,adan1251-lawah,firewood,a: taʔata,aː _ t a ʔ a t a,,datasets_Adang_Lawahing_tsv
488,adan1251-lawah,rattan,lɛʔ,l ɛ ʔ,,datasets_Adang_Lawahing_tsv
489,adan1251-lawah,root,aliʔiŋ,a l i ʔ i ŋ,,datasets_Adang_Lawahing_tsv
490,adan1251-lawah,fruit,piri,p i r i,,datasets_Adang_Lawahing_tsv
491,adan1251-lawah,seed,awai,a w a i,,datasets_Adang_Lawahing_tsv
492,adan1251-lawah,grains,a:la,aː l a,rice',datasets_Adang_Lawahing_tsv
493,adan1251-lawah,uncooked_rice,a:la,aː l a,,datasets_Adang_Lawahing_tsv
494,adan1251-lawah,rice_grains,a: awai,aː _ a w a i,rice seed',datasets_Adang_Lawahing_tsv
495,adan1251-lawah,cooked_rice,a:la meʤe,aː l a _ m e dʒ e,"(lit., 'table rice')",datasets_Adang_Lawahing_tsv
496,adan1251-lawah,rice_plant,a:la,aː l a,,datasets_Adang_Lawahing_tsv
497,adan1251-lawah,to_plant_yam,(outi) tɛʔɛ,t ɛ ʔ ɛ,,datasets_Adang_Lawahing_tsv
498,adan1251-lawah,to_plant_yam,(outi) tɛʔɛ,ou t i _ t ɛ ʔ ɛ,,datasets_Adang_Lawahing_tsv
499,adan1251-lawah,to_plant_rice,(a:l) tɛʔɛ,t ɛ ʔ ɛ,,datasets_Adang_Lawahing_tsv
500,adan1251-lawah,to_plant_rice,(a:l) tɛʔɛ,aː l _ t ɛ ʔ ɛ,,datasets_Adang_Lawahing_tsv
501,adan1251-lawah,to_plant_rice,mudiŋ,m u d i ŋ,plant smth. like a tree that takes many years to grow ,datasets_Adang_Lawahing_tsv
502,adan1251-lawah,betel_nut_areca,bu:,b uː,,datasets_Adang_Lawahing_tsv
503,adan1251-lawah,betel_vine,meʧe,m e tʃ e,,datasets_Adang_Lawahing_tsv
504,adan1251-lawah,lime,a:wi,aː w i,,datasets_Adang_Lawahing_tsv
505,adan1251-lawah,chew_betel,nahaŋ,n a h a ŋ,,datasets_Adang_Lawahing_tsv
506,adan1251-lawah,sweet_potato,falaj,f a l a j,,datasets_Adang_Lawahing_tsv
507,adan1251-lawah,cassava,outi,o u t i,,datasets_Adang_Lawahing_tsv
508,adan1251-lawah,taro,ma:lu,m aː l u,,datasets_Adang_Lawahing_tsv
509,adan1251-lawah,millet,ta:ri,t aː r i,,datasets_Adang_Lawahing_tsv
510,adan1251-lawah,sugarcane,so:b,s oː b,,datasets_Adang_Lawahing_tsv
511,adan1251-lawah,corn_maize,batiʔ,b a t i ʔ,,datasets_Adang_Lawahing_tsv
512,adan1251-lawah,cooked_corn,bati awai,b a t i _ a w a i,,datasets_Adang_Lawahing_tsv
513,adan1251-lawah,coconut,faʔ,f a ʔ,,datasets_Adang_Lawahing_tsv
514,adan1251-lawah,lontar_palm,nou,n o u,"palm sugar, used for tuak and brooms'.",datasets_Adang_Lawahing_tsv
515,adan1251-lawah,lontar_palm,ʔɛʔui,ʔ ɛ ʔ u i,,datasets_Adang_Lawahing_tsv
516,adan1251-lawah,marungga,motoŋ,m o t o ŋ,,datasets_Adang_Lawahing_tsv
517,adan1251-lawah,gum_tree,pu,p u,,datasets_Adang_Lawahing_tsv
518,adan1251-lawah,banana,moʔoi,m o ʔ o i,,datasets_Adang_Lawahing_tsv
519,adan1251-lawah,mango,be,b e,,datasets_Adang_Lawahing_tsv
520,adan1251-lawah,papaya,kahatɛlɛ,k a h a t ɛ l ɛ,,datasets_Adang_Lawahing_tsv
521,adan1251-lawah,jackfruit,toŋ,t o ŋ,,datasets_Adang_Lawahing_tsv
522,adan1251-lawah,breadfruit,tombai,t o m b a i,,datasets_Adang_Lawahing_tsv
523,adan1251-lawah,bean,ʔutuŋ,ʔ u t u ŋ,,datasets_Adang_Lawahing_tsv
524,adan1251-lawah,honey,wain si,w a i n _ s i,"(lit, bee water)",datasets_Adang_Lawahing_tsv
525,adan1251-lawah,milk,toʔ,t o ʔ,not 'breast',datasets_Adang_Lawahing_tsv
526,adan1251-lawah,salt,taŋ hiri,t a ŋ _ h i r i,,datasets_Adang_Lawahing_tsv
527,adan1251-lawah,fat,tamara,t a m a r a,,datasets_Adang_Lawahing_tsv
528,adan1251-lawah,meat,hiri,h i r i,,datasets_Adang_Lawahing_tsv
529,adan1251-lawah,bone,talopo,t a l o p o,,datasets_Adang_Lawahing_tsv
530,adan1251-lawah,rib,abɛti,a b ɛ t i,,datasets_Adang_Lawahing_tsv
531,adan1251-lawah,sweat,latutuŋ,l a t u t u ŋ,,datasets_Adang_Lawahing_tsv
532,adan1251-lawah,tear,ʔɛŋui,ʔ ɛ ŋ u i,,datasets_Adang_Lawahing_tsv
533,adan1251-lawah,blood,fi:,f iː,,datasets_Adang_Lawahing_tsv
534,adan1251-lawah,heart,damulu,d a m u l u,,datasets_Adang_Lawahing_tsv
535,adan1251-lawah,liver,om,o m,,datasets_Adang_Lawahing_tsv
536,adan1251-lawah,kidney,aloloʔ,a l o l o ʔ,,datasets_Adang_Lawahing_tsv
537,adan1251-lawah,guts,atohi,a t o h i,,datasets_Adang_Lawahing_tsv
538,adan1251-lawah,excrement,hahaʔ,h a h a ʔ,,datasets_Adang_Lawahing_tsv
539,adan1251-lawah,lungs,aladiŋ,a l a d i ŋ,,datasets_Adang_Lawahing_tsv
540,adan1251-lawah,stomach_belly,atuʔu,a t u ʔ u,,datasets_Adang_Lawahing_tsv
541,adan1251-lawah,head,loŋ,l o ŋ,,datasets_Adang_Lawahing_tsv
542,adan1251-lawah,hair,hari ʔinɛmɛŋ,h a r i _ ʔ i n ɛ m ɛ ŋ,,datasets_Adang_Lawahing_tsv
543,adan1251-lawah,body_hair,muj,m u j,,datasets_Adang_Lawahing_tsv
544,adan1251-lawah,eye,ʔɛŋwai,ʔ ɛ ŋ w a i,,datasets_Adang_Lawahing_tsv
545,adan1251-lawah,ear,awɛbɛhɛ,a w ɛ b ɛ h ɛ,,datasets_Adang_Lawahing_tsv
546,adan1251-lawah,nose,aimbui,a i m b u i,,datasets_Adang_Lawahing_tsv
547,adan1251-lawah,mouth,ʔata,ʔ a t a,,datasets_Adang_Lawahing_tsv
548,adan1251-lawah,chin,arowaha,a r o w a h a,,datasets_Adang_Lawahing_tsv
549,adan1251-lawah,lips,tɛm tɛporo,t ɛ m _ t ɛ p o r o,,datasets_Adang_Lawahing_tsv
550,adan1251-lawah,teeth,na-wɛhɛŋ,n a _ w ɛ h ɛ ŋ,,datasets_Adang_Lawahing_tsv
551,adan1251-lawah,tongue,nalɛb,n a l ɛ b,,datasets_Adang_Lawahing_tsv
552,adan1251-lawah,tongue,talɛb,t a l ɛ b,,datasets_Adang_Lawahing_tsv
553,adan1251-lawah,neck,dolo,d o l o,,datasets_Adang_Lawahing_tsv
554,adan1251-lawah,shoulder,ʔabɛli,ʔ a b ɛ l i,,datasets_Adang_Lawahing_tsv
555,adan1251-lawah,arm,nataŋ,n a t a ŋ,,datasets_Adang_Lawahing_tsv
556,adan1251-lawah,palm_of_hand,ʔataŋ ʔum,ʔ a t a ŋ _ ʔ u m,,datasets_Adang_Lawahing_tsv
557,adan1251-lawah,finger,nataŋ paʔa,n a t a ŋ _ p a ʔ a,,datasets_Adang_Lawahing_tsv
558,adan1251-lawah,fingernail,ʔataŋ uhuŋ,ʔ a t a ŋ _ u h u ŋ,,datasets_Adang_Lawahing_tsv
559,adan1251-lawah,breast,toʔ,t o ʔ,,datasets_Adang_Lawahing_tsv
560,adan1251-lawah,navel,ʔapojʔɛŋ,ʔ a p o j ʔ ɛ ŋ,,datasets_Adang_Lawahing_tsv
